('calculus for architecture and construction management', 'math 182')
('calculus for business and economics', 'math 221')
('differential equations i', 'math 242')
('vector analysis', 'math 304')
('mathematics for elementary teaching ii', 'math 328')
('typesetting with latex', 'math 351')
('complex analysis ii', 'math 409')
('introduction to analysis ii', 'math 413')
('differential equations ii', 'math 416')
('introduction to the history of mathematics', 'math 419')
('mathematics student teaching seminar', 'math 425')
('topology i', 'math 440')
('euclidean geometry', 'math 442')
('numerical analysis i', 'math 451')
('abstract algebra ii', 'math 482')
('numerical methods in applied mathematics', 'math 502')
('applied analysis i', 'math 520')
('discrete mathematics with applications ii', 'math 531')
('topology i', 'math 540')
('introduction to mechanical engineering ii', 'me 129')
('fundamentals of hvac systems', 'me 359')
('orthopedic biomechanics', 'me 402')
('mechatronics', 'me 405')
('robotics: fundamentals and applications', 'me 423')
('nuclear power plant design', 'me 438')
('solar thermal power systems', 'me 450')
('benchmarking and assessment of building energy performance', 'me 454')
('hvac senior design project i', 'me 459')
('wind energy engineering', 'me 488')
('inelastic stress analysis', 'me 503')
('machinery vibration and rotor dynamics', 'me 518')
('viscous flow', 'me 540')
('public health microbiology', 'mcro 342')
('general virology', 'mcro 402')
('microbial physiology', 'mcro 424')
('foundation of officership ii', 'msl 102')
('foundations of leadership ii', 'msl 202')
('american military history and the evolution of western warfare', 'msl 240')
('tactical leadership ii', 'msl 302')
('developmental leadership ii', 'msl 402')
('music theory ii: chromatic materials', 'mu 105')
('musicianship ii', 'mu 106')
('introduction to non-western musics', 'mu 121')
('beginning voice', 'mu 154')
('piano skills ii', 'mu 162')
('popular music of the usa', 'mu 227')
("music of the 60's: war and peace", 'mu 229')
('beginning jazz improvisation', 'mu 259')
('piano skills v', 'mu 262')
('sound design: recording', 'mu 312')
('music of the middle ages and renaissance', 'mu 331')
('conducting: choral', 'mu 341')
('music for classroom teachers', 'mu 360')
('music of the modern era', 'mu 432')
('resource law enforcement', 'nr 203')
('forest ecology and silvics', 'nr 305')
('environmental life-cycle analysis', 'nr 314')
('forest mensuration', 'nr 315')
('social dimensions of sustainable food and fiber systems', 'nr 324')
('wildland fire management', 'nr 340')
('sustainable forest management', 'nr 414')
('watershed assessment and protection', 'nr 420')
('environmental policy analysis', 'nr 435')
('wildland-urban fire protection', 'nr 455')
('leadership practice', 'nr 472')
('philosophical topics', 'phil 301')
('early modern rationalism', 'phil 313')
('kant and 19th century european philosophy', 'phil 315')
('existentialism', 'phil 319')
('political philosophy', 'phil 333')
('philosophy of law', 'phil 334')
('business ethics', 'phil 337')
('power alienation and political life', 'phil 343')
('aesthetics', 'phil 350')
('indian philosophy', 'phil 361')
('metaphysics', 'phil 411')
('selected problems in ethics and political philosophy', 'phil 439')
('selected topics in recent philosophy', 'phil 449')
('atoms and molecules', 'psc 102')
('energy society and the environment', 'psc 320')
('clinical experience in teaching science seminar', 'psc 425')
('electronics and instrumentation', 'phys 206')
('introduction to physics research', 'phys 220')
('thermal physics i', 'phys 301')
('classical mechanics ii', 'phys 306')
('methods of theoretical physics ii', 'phys 321')
('optics', 'phys 323')
('quantum physics laboratory ii', 'phys 341')
('electromagnetic fields and waves ii', 'phys 409')
('model united nations', 'pols 285')
('political participation', 'pols 316')
('global political issues', 'pols 325')
('politics of developing areas', 'pols 328')
('jurisprudence', 'pols 334')
('constitutional theory', 'pols 342')
('california politics', 'pols 375')
('advanced model united nations', 'pols 385')
('advanced mock trial', 'pols 395')
('social movements and political protest', 'pols 419')
('contemporary u.s. foreign policy', 'pols 420')
('issues and topics in international relations', 'pols 429')
('advanced topics in political theory', 'pols 430')
('voting rights and representation', 'pols 445')
('technology and public policy', 'pols 451')
('selected advanced topics', 'pols 470')
('urban politics', 'pols 471')
('public policy analysis', 'pols 518')
('regulatory and economic policy', 'pols 550')
('topics and issues in public policy', 'pols 568')
('psychology of death', 'psy 310')
('environmental psychology', 'psy 311')
('psychology of gender', 'psy 324')
('behavioral effects of psychoactive drugs', 'psy 330')
('conflict resolution: violent and nonviolent', 'psy 352')
('memory', 'psy 440')
('learning', 'psy 458')
('cross-cultural international psychology', 'psy 465')
('cooperative education experience', 'psy 485')
('cooperative education experience', 'psy 495')
('counseling & communication', 'psy 555')
('diagnosis and treatment: psychopathology', 'psy 565')
('child and adolescent therapy: theory and application', 'psy 572')
('psychological assessment', 'psy 574')
('assessment and treatment of substance use disorders', 'psy 588')
('theories and frameworks of experience design', 'rpta 121')
('introduction to sport management', 'rpta 160')
('facilitation and teambuilding', 'rpta 275')
('sustainable travel and tourism planning', 'rpta 314')
('visitor services in experience industry management', 'rpta 321')
('festival and event management', 'rpta 420')
('individual study', 'rpta 500')
('graduate internship in recreation parks and tourism', 'rpta 539')
('thesis in recreation parks and tourism', 'rpta 599')
('abrahamic religions: judaism christianity and islam', 'rels 302')
('islam', 'rels 311')
('the learn by doing lab teaching practicum', 'scm 302')
('classical social theory', 'soc 222')
('sociology of the environment', 'soc 308')
('social change', 'soc 327')
('qualitative research methods', 'soc 354')
('juvenile justice and delinquency', 'soc 406')
('theories of social work in counseling agencies', 'soc 414')
('soil ecology', 'ss 422')
('spanish and latin american film', 'span 307')
('don quixote', 'span 416')
('mathematics methods for students with disabilities', 'sped 545')
('science and social studies methods for students with disabilities', 'sped 547')
('statistics ii', 'stat 302')
('design and analysis of experiments i', 'stat 323')
('applied linear models', 'stat 334')
('statistics education: pedagogy content technology and assessment', 'stat 410')
('bayesian reasoning and methods', 'stat 415')
('survival analysis methods', 'stat 417')
('categorical data analysis', 'stat 418')
('applied multivariate statistics', 'stat 419')
('estimation and sampling theory', 'stat 426')
('sas certification preparation', 'stat 440')
('design and analysis of experiments i', 'stat 523')
('acting i', 'th 220')
('topics in diversity on the american stage', 'th 305')
('seminar in playwriting', 'th 350')
('global theatre and performance', 'th 390')
('costume design', 'th 432')
('graduation writing requirement portfolio', 'univ 401')
('wine fermentation laboratory', 'wvit 302')
('advanced viticulture - winter', 'wvit 332')
('wine marketing research and market analysis', 'wvit 345')
('winemaking ii', 'wvit 405')
('wine law and compliance', 'wvit 423')
('wine sales and e-commerce', 'wvit 433')
('wine business strategies', 'wvit 450')
('issues trends and careers in the wine industry', 'wvit 463')
('contemporary issues in queer studies', 'wgs 302')
('women gender and sexuality in global perspective', 'wgs 320')
('feminist theory', 'wgs 450')
('intermediate world language ii', 'wlc 202')
('research methods in world languages and cultures', 'wlc 360')
('aerospace thermodynamics', 'aero 299')
('aerospace engineering analysis', 'aero 300')
('experimental aerodynamics', 'aero 307')
('space environments ii', 'aero 356')
('supersonic and hypersonic aerodynamics', 'aero 405')
('flight test', 'aero 409')
('spacecraft attitude dynamics and control', 'aero 421')
('aerospace structural analysis ii', 'aero 431')
('aircraft design iii', 'aero 445')
('spacecraft electrical and electric systems', 'aero 446')
('spacecraft design iii', 'aero 449')
('introduction to human spaceflight', 'aero 455')
('electric and advanced propulsion', 'aero 542')
('aerodynamic research and development ii', 'aero 569')
('agricultural lending', 'agb 335')
('agribusiness risk management', 'agb 411')
('agribusiness supply chain management', 'agb 425')
('produce marketing', 'agb 445')
('plant propagation', 'aeps 124')
('pomology ii', 'aeps 133')
('california vegetable production', 'aeps 190')
('floral design ii', 'aeps 225')
('plant materials i', 'aeps 233')
('advanced viticulture - spring', 'aeps 337')
('principles of greenhouse environment', 'aeps 340')
('nut crops production', 'aeps 360')
('native plants for california landscapes', 'aeps 381')
('crop physiology', 'aeps 410')
('postharvest technology of horticultural crops', 'aeps 421')
('insect pest management', 'aeps 431')
('current issues in the strawberry industry', 'aeps 450')
('introduction to agricultural leadership', 'agc 254')
('advanced agricultural leadership development practicum', 'agc 412')
('agricultural leadership - self assessment & reflection', 'agc 454')
('selected advanced topics', 'agc 470')
('individual study in agricultural communication', 'agc 500')
('graduate internship in agricultural communication', 'agc 539')
('special problems in agricultural communication', 'agc 580')
('agricultural youth leadership development', 'aged 303')
('program development in agricultural education', 'aged 520')
('graduate seminar in agricultural education', 'aged 581')
('leadership practice: poly royal rodeo', 'ag 212')
('committee management: poly royal rodeo', 'ag 413')
('equine reproduction', 'asci 333')
('equine nutrition', 'asci 346')
('nonruminant nutrition', 'asci 350')
('california rangeland & ranch resource management', 'asci 372')
('assisted reproduction technologies of gametes and embryos laboratory', 'asci 407')
('immunology and diseases of animals', 'asci 440')
('elements of archaeology', 'ant 309')
('queer anthropology', 'ant 460')
('structural integration in architecture', 'arce 316')
('structural systems behavior', 'arce 511')
('seismic rehabilitation', 'arce 548')
('architectural technology fundamentals 2.3', 'arch 207')
('history of world architecture: 18th century - present', 'arch 219')
('selected topics', 'arch 270')
('architectural systems integration 3.3', 'arch 342')
('architectural design 3.3', 'arch 353')
('off-campus orientation seminar', 'arch 363')
('architectural design 4.3', 'arch 453')
('art and design foundation studies iii', 'art 104')
('ceramics i', 'art 145')
('foundation in digital art ii', 'art 183')
('intermediate drawing', 'art 201')
('critique discourse and practice', 'art 260')
('interaction design i', 'art 288')
('art history - american art', 'art 310')
('design history', 'art 313')
('illustration i: techniques and tools', 'art 334')
('ceramics ii', 'art 345')
('intermedia / art', 'art 353')
('advanced 2-d', 'art 409')
('illustration ii', 'art 434')
('typography iii', 'art 438')
('senior portfolio project', 'art 463')
('selected advanced topics', 'art 470')
('video art and expanded cinema', 'art 485')
('stars and galaxies', 'astr 302')
('orientation to biotechnology', 'bio 202')
('health professions shadowing', 'bio 253')
('genetic engineering technology', 'bio 308')
('ornithology', 'bio 323')
('herpetology', 'bio 324')
('developmental biology', 'bio 405')
('functional histology', 'bio 410')
('immunology', 'bio 426')
('wildlife management', 'bio 427')
('plant physiology', 'bio 435')
('ecosystem ecology', 'bio 446')
('selected advanced topics', 'bio 470')
('gene expression laboratory', 'bio 476')
('research experience for regenerative medicine students', 'bio 583')
('intermediate biomedical design', 'bmed 330')
('interdisciplinary study in biomechanics', 'bmed 409')
('biopotential instrumentation', 'bmed 445')
('biomedical signal transduction and data acquisition', 'bmed 505')
('neural systems simulation and modeling', 'bmed 555')
('cell transplantation and biotherapeutics', 'bmed 560')
('cell transplantation and biotherapeutics laboratory', 'bmed 561')
('research experience for regenerative medicine students', 'bmed 583')
('thesis project design laboratory ii', 'bmed 592')
('agricultural structures planning', 'brae 232')
('introduction to mechanical systems in agriculture', 'brae 234')
('hydraulic and mechanical power systems', 'brae 301')
('principles of bioresource engineering', 'brae 320')
('environmental controls for agricultural structures', 'brae 332')
('fabrication systems', 'brae 344')
('drone assisted surveying', 'brae 355')
('agricultural systems engineering', 'brae 403')
('irrigation engineering', 'brae 414')
('computer controls for agriculture', 'brae 425')
('agricultural robotics and automation', 'brae 428')
('agricultural buildings', 'brae 432')
('agricultural irrigation systems', 'brae 440')
('advanced surveying with gis applications', 'brae 447')
('senior project operation testing and safety', 'brae 465')
('water wells and pumps', 'brae 532')
('plant ecology', 'bot 326')
('field botany: california plant diversity', 'bot 433')
('innovation and entrepreneurship through disruptive technologies', 'bus 408')
('strategic marketing measurement', 'bus 419')
('real estate investment', 'bus 435')
('computer applications in finance', 'bus 441')
('sales practicum', 'bus 466')
('selected advanced topics', 'bus 470')
('managing and rewarding employee performance', 'bus 471')
('leading social innovation in organizations', 'bus 476')
('general chemistry for physical science and engineering iii', 'chem 126')
('special problems for undergraduates', 'chem 200')
('orientation to biotechnology', 'chem 202')
('marine chemistry', 'chem 302')
('advanced physical chemistry', 'chem 405')
('advanced organic chemistry - synthesis', 'chem 420')
('physical biochemistry', 'chem 432')
('bioinformatics applications', 'chem 441')
('surface chemistry of materials', 'chem 446')
('polymers and coatings iii', 'chem 450')
('polymers and coatings laboratory iii', 'chem 451')
('functional polymeric materials', 'chem 454')
('gene expression laboratory', 'chem 476')
('coatings formulation principles', 'chem 550')
('coatings formulation laboratory', 'chem 551')
('interpersonal relationships in childhood and adolescence', 'cd 417')
('elementary mandarin chinese iii', 'chin 103')
('intermediate mandarin chinese iii', 'chin 203')
('urban design studio ii', 'crp 203')
('land use and transportation studies', 'crp 214')
('planning for and with multiple publics', 'crp 215')
('urban design studio iii', 'crp 341')
('plan implementation', 'crp 412')
('planning healthy communities', 'crp 426')
('development review and entitlement', 'crp 446')
('web technologies for planning', 'crp 456')
('senior project professional practice', 'crp 463')
('planning research and analysis', 'crp 513')
('plan implementation', 'crp 525')
('planning agency management', 'crp 530')
('project planning and design studio', 'crp 553')
('community and regional planning studio iii', 'crp 556')
('intelligent transportation systems', 'ce 423')
('introduction to railway engineering', 'ce 425')
('heavy civil projects and equipment', 'ce 437')
('senior design project ii', 'ce 467')
('finite element analysis', 'ce 504')
('sustainable mobility', 'ce 527')
('modeling and simulation in transportation', 'ce 529')
('advanced water resources engineering', 'ce 533')
('urban water systems', 'ce 538')
('analysis and seismic design of reinforced concrete', 'ce 552')
('seismic analysis and design', 'ce 557')
('prestressed concrete design', 'ce 559')
('selected advanced topics', 'ce 570')
('advanced geotechnical engineering', 'ce 581')
('geotechnical earthquake engineering', 'ce 583')
('geoenvironmental engineering', 'ce 587')
('applied argumentation', 'coms 226')
('business and professional communication', 'coms 301')
('critical cultural studies and communication', 'coms 319')
('contemporary rhetorical theory', 'coms 331')
('gender and communication', 'coms 421')
('selected advanced topics', 'coms 470')
('computer hardware architecture and design', 'cpe 333')
('network security', 'cpe 422')
('real-time 3d computer graphics software', 'cpe 476')
('software engineering ii', 'csc 309')
('teaching computing', 'csc 313')
('introduction to privacy: policy and technology', 'csc 325')
('senior project - software deployment', 'csc 406')
('software evaluation', 'csc 410')
('computing for interactive arts capstone ii', 'csc 450')
('implementation of operating systems', 'csc 454')
('database management systems implementation', 'csc 468')
('current topics in computer science', 'csc 570')
('computational linguistics', 'csc 582')
('dairy operations and safety', 'dsci 102')
('dairy cattle selection breeds fitting and showing', 'dsci 241')
('quality assurance and control of dairy products', 'dsci 402')
('advanced dairy nutrition', 'dsci 410')
('breeding and genetics of dairy cattle', 'dsci 422')
('international folk dance', 'danc 135')
('body awareness and expression', 'danc 280')
('dance concert practicum', 'danc 341')
('advanced selected techniques', 'danc 430')
('bioinformatics capstone ii', 'data 442')
('data science capstone ii', 'data 452')
('planning for and with multiple publics', 'es 215')
('gender race class nation in global engineering technology & international development', 'es 351')
('the social construction of whiteness', 'es 381')
('racial capitalism', 'es 382')
('internship in environmental earth and soil sciences', 'ersc 339')
('international trade theory', 'econ 330')
('international trade theory', 'econ 404')
('international monetary economics', 'econ 405')
('mathematical economics', 'econ 408')
('social historical and cultural influences on latino/a students in education', 'educ 405')
('special education student teaching seminar', 'educ 451')
('selected advanced topics', 'educ 470')
('education finance and resource allocation', 'educ 510')
('educational law and governance', 'educ 511')
('managing action research communities', 'educ 517')
('professional e-portfolios for educational leaders', 'educ 519')
('advanced classroom pedagogy', 'educ 522')
('social justice in education: in & out of the classroom', 'educ 531')
('administration of special programs and services', 'educ 542')
('support and transition strategies in special education', 'educ 552')
('behavior disorders and positive behavior support strategies', 'educ 554')
('career counseling', 'educ 557')
('counseling measurement and assessment', 'educ 565')
('leadership and consultation in counseling', 'educ 566')
('individual counseling techniques', 'educ 568')
('advanced electronic design', 'ee 413')
('photonic engineering', 'ee 418')
('analog filter design', 'ee 425')
('introduction to magnetic design', 'ee 433')
('power systems laboratory', 'ee 444')
('analog filter design laboratory', 'ee 455')
('photonic engineering laboratory', 'ee 458')
('software defined radio', 'ee 504')
('computational intelligence', 'ee 509')
('advanced topics in automatic control', 'ee 514')
('pattern recognition', 'ee 516')
('power system protection', 'ee 518')
('advanced solar-photovoltaic systems design', 'ee 520')
('computer systems', 'ee 521')
('solid state electronics', 'ee 524')
('advanced topics in power electronics', 'ee 527')
('vlsi circuit testing', 'ee 532')
('antennas', 'ee 533')
('interdisciplinary senior design project iii', 'engr 461')
('interdisciplinary entrepreneurial senior design project iii', 'engr 465')
('air quality engineering', 'enve 325')
('mass transfer operations', 'enve 421')
('air quality measurements', 'enve 426')
('introduction to hazardous waste management', 'enve 436')
('bioremediation engineering', 'enve 443')
('industrial pollution prevention', 'enve 450')
('decentralized wastewater management', 'enve 537')
('sequence iv: late eighteenth to mid-nineteenth century', 'engl 303')
('sequence vii: mid-twentieth century to present', 'engl 306')
('american literature: 1914-1956', 'engl 342')
('the bible as literature and in literature and the arts', 'engl 354')
('reading instruction for the teaching of young adult literature', 'engl 361')
('film styles and genres', 'engl 371')
('topics in rhetoric and writing', 'engl 467')
('composition theory', 'engl 505')
('seminar in rhetoric and writing', 'engl 519')
('advanced implementation of sustainable principles', 'edes 410')
('graduate seminar in environmental sciences', 'esci 581')
('advanced culinary principles and practice', 'fsn 304')
('food packaging', 'fsn 334')
('brewing science', 'fsn 342')
('food safety', 'fsn 375')
('advanced food processing', 'fsn 474')
('food safety modernization act: human food safety', 'fsn 490')
('population health and epidemiology', 'fsn 516')
('elementary french iii', 'fr 103')
('intermediate french iii', 'fr 203')
('french literature in english translation', 'fr 350')
('climate and humanity', 'geog 325')
('advanced applications in geospatial technologies', 'geog 441')
('anthropology-geography research design and methods', 'geog 455')
('seismology and earth structure', 'geol 305')
('principles of stratigraphy', 'geol 330')
('geologic mapping', 'geol 402')
('elementary german iii', 'ger 103')
('intermediate german iii', 'ger 203')
('german literature in english translation', 'ger 350')
('aggregate economics analysis and policy', 'gsb 533')
('lean operations management', 'gsb 534')
('negotiation', 'gsb 555')
('seminar in general management and strategy', 'gsb 562')
('color management and quality analysis', 'grc 331')
('specialty printing technologies', 'grc 357')
('graphic communication in integrated marketing communications', 'grc 420')
('magazine design technology', 'grc 440')
('management topics in graphic communication', 'grc 451')
('worksite and university health promotion programs', 'hlth 450')
('world history beginnings to 1000', 'hist 221')
('comparative world environmental history & sustainability since 1492', 'hist 311')
('the city in the modern world', 'hist 318')
('britain at war: the british the americans and the struggle for freedom 1939-1945', 'hist 336')
('the scientific revolution c. 1500-1800', 'hist 350')
('the history of prostitution', 'hist 421')
('topics and issues in the history of the united states', 'hist 440')
('imperialism and postcolonial studies', 'hist 459')
('graduate seminar in comparative history', 'hist 510')
('modern political economy', 'hnrs 213')
('linear analysis i', 'hnrs 244')
('the lure of the sea', 'hnrs 317')
('ethics science and technology', 'hnrs 325')
('social ethics', 'hnrs 336')
('sexuality studies', 'hnrs 340')
("appropriate technology for the world's people: design", 'hnrs 392')
('subtractive manufacturing processes for mechanical designs ii', 'ime 146')
('manufacturing systems integration', 'ime 342')
('sales engineering', 'ime 401')
('automation of industrial systems', 'ime 416')
('engineering management', 'ime 421')
('additive manufacturing', 'ime 432')
('manufacturing process and tool engineering', 'ime 450')
('microelectronics and electronics packaging', 'ime 458')
('introduction to value chain analysis', 'ime 460')
('selected advanced laboratory', 'ime 471')
('advanced information systems for operations', 'ime 520')
('technological project management', 'ime 556')
('selected advanced topics', 'ime 570')
('selected advanced laboratory', 'ime 571')
('manufacturing systems', 'ime 580')
('packaging quality assessment', 'itp 413')
('senior project ii', 'itp 462')
('packaging development', 'itp 485')
('elementary italian iii', 'ital 103')
('elementary japanese iii', 'jpns 103')
('news media and democracy', 'jour 201')
('advanced sportscasting', 'jour 378')
('global communication', 'jour 401')
('public relations and crisis management', 'jour 412')
('selected advanced topics', 'jour 470')
('selected advanced laboratory', 'jour 471')
('applied sport psychology', 'kine 366')
('neuroanatomy', 'kine 406')
('interdisciplinary study in biomechanics', 'kine 409')
('physical activity and public health', 'kine 412')
('echocardiography', 'kine 446')
('design fundamentals iii', 'la 204')
('implementation strategies', 'la 242')
('advanced planting design', 'la 349')
('advanced landscape construction', 'la 350')
('research project', 'la 401')
('selected advanced topics', 'la 470')
('fisheries science and resource management', 'msci 439')
('materials engineering analysis', 'mate 245')
('materials selection for the life cycle', 'mate 320')
('transport phenomena iii', 'mate 327')
('metallurgical materials systems', 'mate 360')
('computational materials analysis', 'mate 403')
('materials for electrochemical energy storage', 'mate 456')
('materials and the environment', 'mate 485')
('solidification and densification', 'mate 490')
('theory of numbers', 'math 341')
('mathematical software', 'math 350')
('linear algebra iii', 'math 406')
('introduction to analysis iii', 'math 414')
('advanced mathematics for teaching', 'math 423')
('game theory', 'math 437')
('topology ii', 'math 441')
('modern geometries', 'math 443')
('numerical analysis ii', 'math 452')
('numerical optimization', 'math 453')
('advanced topics in applied mathematics', 'math 476')
('abstract algebra iii', 'math 483')
('applied analysis ii', 'math 521')
('topology ii', 'math 541')
('field theory', 'math 560')
('introduction to mechanical engineering iii', 'me 130')
('stress analysis', 'me 401')
('interdisciplinary study in biomechanics', 'me 409')
('energy conversion', 'me 415')
('implementation of mechanical controls', 'me 418')
('advanced control systems', 'me 419')
('nuclear power plant operations', 'me 439')
('single track vehicle design', 'me 441')
('turbomachinery', 'me 443')
('thermal system design', 'me 448')
('trends and opportunities in hvac&r', 'me 453')
('introduction to building energy modeling', 'me 455')
('refrigeration principles and design', 'me 457')
('hvac senior design project ii', 'me 460')
('selected advanced topics', 'me 470')
('selected advanced laboratory', 'me 471')
('finite element analysis', 'me 504')
('system dynamics', 'me 506')
('advanced vibrations', 'me 517')
('computational heat transfer', 'me 554')
('introduction to microbiology research', 'mcro 100')
('general microbiology ii', 'mcro 225')
('wine microbiology', 'mcro 301')
('microbial ecology', 'mcro 436')
('basic leadership', 'msl 103')
('foundations of leadership iii', 'msl 203')
('applied leadership', 'msl 303')
('advanced leadership of military exercises', 'msl 310')
('leadership of the army physical fitness program', 'msl 312')
('adaptive leadership', 'msl 403')
('musicianship iii', 'mu 108')
('piano skills iii', 'mu 163')
('piano accompanying', 'mu 168')
('vocal ensemble', 'mu 183')
('piano skills vi', 'mu 263')
('counterpoint', 'mu 301')
('music theory iv: contemporary practices', 'mu 305')
('cultural concepts and structures in music', 'mu 326')
('music of the baroque and early classic eras', 'mu 332')
('piano accompanying', 'mu 368')
('vocal ensemble', 'mu 383')
('sound design: composition and production', 'mu 412')
('wildland fire control', 'nr 204')
('forest operations', 'nr 260')
('fire ecology', 'nr 307')
('drone assisted surveying', 'nr 355')
('indigenous peoples and international law and policy', 'nr 406')
('agricultural law', 'nr 413')
('stream measurements and water quality monitoring', 'nr 422')
('senior project - ecosystem management', 'nr 465')
('early greek philosophy through plato', 'phil 309')
('history of analytic philosophy', 'phil 317')
('professional ethics', 'phil 341')
('chinese and east asian philosophy', 'phil 362')
('philosophy of language', 'phil 423')
('the physical environment: earth', 'psc 103')
("appropriate technology for the world's people: design", 'psc 392')
("appropriate technology for the world's people: design", 'psc 492')
('physics on the computer', 'phys 202')
('modern physics ii', 'phys 212')
('ocean dynamics', 'phys 314')
('lasers', 'phys 315')
('teaching physics', 'phys 330')
('quantum physics laboratory iii', 'phys 342')
('thermal physics ii', 'phys 401')
('quantum mechanics i', 'phys 405')
('advanced topics in solid state physics', 'phys 413')
('nonlinear dynamical systems', 'phys 417')
('solid state physics laboratory', 'phys 452')
('political violence and conflict resolution', 'pols 308')
('the politics of race class gender and sexuality', 'pols 310')
('campaigns and elections', 'pols 317')
('united states congress', 'pols 319')
('comparative political culture', 'pols 321')
('world food systems', 'pols 333')
('authoritarian and democratic rule', 'pols 339')
('peace and war', 'pols 381')
('international organizations and law', 'pols 426')
('issues and topics in comparative politics', 'pols 428')
('u.s. reproductive politics', 'pols 457')
('the politics of poverty', 'pols 459')
('leadership and management in public policy', 'pols 540')
('quantitative methods', 'pols 560')
('selected advanced topics', 'pols 570')
('directed readings for mpp comprehensive exams', 'pols 595')
('african american psychology', 'psy 260')
('intergroup dialogues', 'psy 304')
('introduction to positive psychology', 'psy 325')
('applied social psychology', 'psy 360')
('interpersonal relationships in childhood and adolescence', 'psy 417')
('self and identity', 'psy 419')
('psychopharmacology', 'psy 504')
('multicultural counseling and psychology', 'psy 556')
('group therapy: theory and application', 'psy 566')
('gender and couple therapy', 'psy 575')
('community mental health: issues and practices', 'psy 577')
('resort and lodging operations', 'rpta 216')
('community relations and sports-based youth development', 'rpta 260')
('environmental and wilderness education', 'rpta 302')
('sustainability in the experience industry', 'rpta 313')
('sport marketing and the fan experience', 'rpta 323')
('resource and grant development', 'rpta 450')
('jesus', 'rels 205')
('religions of asia', 'rels 301')
('religion and contemporary values', 'rels 378')
('international political economy', 'soc 218')
('sociology of complex organizations', 'soc 395')
('criminology & criminal justice', 'soc 412')
('practical interviewing and counseling skills in social work', 'soc 420')
('incarceration and society: perspectives on the criminal justice system', 'soc 444')
('professional development for sociologists', 'soc 464')
('selected advanced topics', 'soc 470')
('wetlands', 'ss 421')
('environmental soil and water chemistry', 'ss 423')
('digital soil mapping', 'ss 431')
('advanced topics in spanish linguistics', 'span 402')
('statistical communication', 'stat 365')
('applied probability models', 'stat 405')
('design and analysis of experiments ii', 'stat 423')
('mathematical statistics', 'stat 427')
('advanced statistical computing with r', 'stat 431')
('statistical learning: methods and applications', 'stat 434')
('sas advanced certification preparation', 'stat 441')
('senior project - statistical consulting', 'stat 466')
('acting ii', 'th 235')
('technical theatre production', 'th 255')
('body awareness and expression', 'th 280')
('foundations in theatrical design', 'th 295')
('physical theatre', 'th 315')
('theatre for young audiences', 'th 380')
('directing', 'th 450')
("appropriate technology for the world's people: design", 'univ 392')
("appropriate technology for the world's people: design", 'univ 492')
('advanced viticulture - spring', 'wvit 333')
('direct to consumer wine sales', 'wvit 344')
('wine analysis and amelioration', 'wvit 365')
('winemaking iii', 'wvit 406')
('winegrape vineyard management', 'wvit 428')
('advanced wine sensory analysis', 'wvit 477')
('gender race class nation in global engineering technology & international development', 'wgs 351')
('queer theory', 'wgs 455')
('u.s. reproductive politics', 'wgs 457')
('humanities in chicano/a culture', 'wlc 312')
